,mhjd,mag,magerr
0,59176.25590277789,19.1136641987596,0.0024260691935751475
1,59177.24920138903,19.114367535068556,0.002859459625333245
2,59179.27506944444,19.11627190913028,0.002483564929650124
3,59183.23099537054,19.117240847652305,0.004034771603820344
4,59189.25174768502,19.11980406418728,0.004757951140826512
5,59190.18652777793,19.123987016289952,0.0029199291325240954
6,59191.26883101836,19.12216238014467,0.0026337866164400335
7,59192.25149305537,19.121033221107915,0.0020508690484926386
8,59193.20462962985,19.12416548629387,0.0028561328972310576
9,59194.28012731485,19.12005322199281,0.003429668175902029
10,59199.28378472245,19.127493457259696,0.004118156715838334
11,59200.28752314812,19.121891920767357,0.0027225437762657817
12,59201.23046296276,19.12802736183502,0.003360601574196138
13,59203.288680555765,19.1215046390868,0.002533077508619786
14,59204.17171296291,19.12044105480746,0.002228878722867197
15,59205.18827546295,19.120588240257582,0.002613306241219708
16,59206.20798611129,19.12725021137713,0.0026500350513449615
17,59207.15472222213,19.125820386404992,0.004003872830483795
18,59210.19442129647,19.11786887326179,0.005010997657275069
19,59211.19821759267,19.121246203966017,0.005597716945977004
20,59217.15427083336,19.11150469688028,0.0024037562610072557
21,59218.25421296293,19.11268368791188,0.002191546161144062
22,59219.26280092588,19.11359671865486,0.0042335660943729715
23,59220.26578703709,19.10930217288293,0.003609416013088494
24,59221.21181712952,19.11404782416131,0.002282397147461124
25,59222.11515046284,19.11522300724953,0.003174598989359513
26,59224.16731481487,19.1111775441742,0.002838655997425345
27,59225.16335648159,19.11344323875602,0.0028621154473519976
28,59227.17109953705,19.11568175296171,0.002570772336116923
29,59228.15505787032,19.11438598651684,0.0029098249756429263
30,59230.15299768513,19.120406277265616,0.0025813800054165677
31,59231.14924768498,19.11908565247338,0.0033674275746620554
32,59232.14754629647,19.120792681404183,0.0022878937267120534
33,59233.15347222239,19.126114286561737,0.0032788430640967397
34,59234.18306712946,19.123314824977736,0.003885001095215975
35,59235.117395833135,19.128944678748425,0.003192546808340477
36,59236.105358796194,19.131013122985543,0.003748821019403977
37,59237.11982638901,19.12675342780885,0.003052799826511993
38,59238.06708333315,19.13337804644244,0.0032332230380576624
39,59247.126261574216,19.13990001455405,0.00305992186369215
40,59250.17621527799,19.13261032037352,0.003232804865070546
41,59251.1294907406,19.141221163745783,0.0031045773496193706
42,59254.08516203705,19.140506257075387,0.0026388024469570577
43,59256.1441203705,19.138201806200986,0.002399193829721854
44,59257.05506944424,19.13914881480312,0.0034389445933258192
45,59259.06516203703,19.14714817631051,0.002679032497598084
46,59262.057314815,19.14490461362085,0.003411685733962988
47,59263.11600694433,19.147836088001718,0.0025834863932052083
48,59264.06293981476,19.146727895240367,0.002999943242406401
49,59265.09967592592,19.14860887742484,0.0021300639123175156
50,59272.06426215265,19.151000292423376,0.004982794646985351
51,59273.02712962963,19.15205324585341,0.0036642877251296846
52,59275.07225694461,19.14678004823665,0.004965320272022459
53,59276.08784722211,19.15263739397812,0.002593037673401512
54,59277.06918981485,19.15048852986932,0.0036414911462275264
55,59279.05740740756,19.15574850194959,0.002541696704417293
56,59280.06777777756,19.15595786592969,0.0031453634646744955
57,59282.06812500022,19.157976695402997,0.00311992096902969
58,59283.04266203707,19.156022710709824,0.0024846232807332483
59,59284.05909722205,19.15696359642638,0.002978936539055519
60,59286.03495370364,19.157150987172827,0.002622555224772681
61,59287.05114583345,19.15760950240149,0.004042421654937423
62,59288.0448032408,19.16026791908166,0.003496494084276633
63,59289.0366435186,19.161916844667424,0.0036010472551113617
64,59290.0600810186,19.159730517323368,0.002503016108419005
65,59291.03677083319,19.15801853030582,0.0034494132183853217
66,59292.05201388896,19.163740636753367,0.002992957963386972
